SKU,QtdEstoque,DataSnapshot,Laboratorio
25797,2,20/01/2026,Parque Shopping Maceio
25800,0,20/01/2026,Parque Shopping Maceio
25808,0,20/01/2026,Parque Shopping Maceio
25810,1,20/01/2026,Parque Shopping Maceio
25811,0,20/01/2026,Parque Shopping Maceio
25812,1,20/01/2026,Parque Shopping Maceio
25813,0,20/01/2026,Parque Shopping Maceio
25814,0,20/01/2026,Parque Shopping Maceio
25815,0,20/01/2026,Parque Shopping Maceio
25816,0,20/01/2026,Parque Shopping Maceio
25817,0,20/01/2026,Parque Shopping Maceio
25818,0,20/01/2026,Parque Shopping Maceio
25819,0,20/01/2026,Parque Shopping Maceio
25831,0,20/01/2026,Parque Shopping Maceio
25838,0,20/01/2026,Parque Shopping Maceio
25840,0,20/01/2026,Parque Shopping Maceio
25842,1,20/01/2026,Parque Shopping Maceio
25846,0,20/01/2026,Parque Shopping Maceio
25849,0,20/01/2026,Parque Shopping Maceio
25854,0,20/01/2026,Parque Shopping Maceio
25855,0,20/01/2026,Parque Shopping Maceio
25856,0,20/01/2026,Parque Shopping Maceio
25857,0,20/01/2026,Parque Shopping Maceio
25858,0,20/01/2026,Parque Shopping Maceio
25859,0,20/01/2026,Parque Shopping Maceio
25860,0,20/01/2026,Parque Shopping Maceio
25862,0,20/01/2026,Parque Shopping Maceio
25868,0,20/01/2026,Parque Shopping Maceio
25869,0,20/01/2026,Parque Shopping Maceio
25880,0,20/01/2026,Parque Shopping Maceio
25881,0,20/01/2026,Parque Shopping Maceio
25883,0,20/01/2026,Parque Shopping Maceio
26056,0,20/01/2026,Parque Shopping Maceio
26057,0,20/01/2026,Parque Shopping Maceio
26067,0,20/01/2026,Parque Shopping Maceio
26092,1,20/01/2026,Parque Shopping Maceio
26093,2,20/01/2026,Parque Shopping Maceio
26094,1,20/01/2026,Parque Shopping Maceio
26101,0,20/01/2026,Parque Shopping Maceio
26131,0,20/01/2026,Parque Shopping Maceio
26132,1,20/01/2026,Parque Shopping Maceio
26139,0,20/01/2026,Parque Shopping Maceio
26140,0,20/01/2026,Parque Shopping Maceio
26177,0,20/01/2026,Parque Shopping Maceio
26178,1,20/01/2026,Parque Shopping Maceio
26179,1,20/01/2026,Parque Shopping Maceio
26180,1,20/01/2026,Parque Shopping Maceio
26181,1,20/01/2026,Parque Shopping Maceio
26182,1,20/01/2026,Parque Shopping Maceio
26183,2,20/01/2026,Parque Shopping Maceio
26184,1,20/01/2026,Parque Shopping Maceio
26185,2,20/01/2026,Parque Shopping Maceio
26190,2,20/01/2026,Parque Shopping Maceio
26202,1,20/01/2026,Parque Shopping Maceio
26203,2,20/01/2026,Parque Shopping Maceio
26204,0,20/01/2026,Parque Shopping Maceio
26205,1,20/01/2026,Parque Shopping Maceio
26206,1,20/01/2026,Parque Shopping Maceio
26207,2,20/01/2026,Parque Shopping Maceio
26208,1,20/01/2026,Parque Shopping Maceio
26209,2,20/01/2026,Parque Shopping Maceio
26210,1,20/01/2026,Parque Shopping Maceio
26211,2,20/01/2026,Parque Shopping Maceio
26212,1,20/01/2026,Parque Shopping Maceio
26213,2,20/01/2026,Parque Shopping Maceio
26214,1,20/01/2026,Parque Shopping Maceio
26215,0,20/01/2026,Parque Shopping Maceio
26216,2,20/01/2026,Parque Shopping Maceio
26217,3,20/01/2026,Parque Shopping Maceio
26218,2,20/01/2026,Parque Shopping Maceio
26219,4,20/01/2026,Parque Shopping Maceio
26220,2,20/01/2026,Parque Shopping Maceio
26221,3,20/01/2026,Parque Shopping Maceio
26243,0,20/01/2026,Parque Shopping Maceio
26244,0,20/01/2026,Parque Shopping Maceio
26245,1,20/01/2026,Parque Shopping Maceio
26258,0,20/01/2026,Parque Shopping Maceio
26260,0,20/01/2026,Parque Shopping Maceio
26268,4,20/01/2026,Parque Shopping Maceio
26269,3,20/01/2026,Parque Shopping Maceio
26270,2,20/01/2026,Parque Shopping Maceio
26275,0,20/01/2026,Parque Shopping Maceio
26278,0,20/01/2026,Parque Shopping Maceio
26294,1,20/01/2026,Parque Shopping Maceio
26322,0,20/01/2026,Parque Shopping Maceio
26326,0,20/01/2026,Parque Shopping Maceio
26365,0,20/01/2026,Parque Shopping Maceio
26366,1,20/01/2026,Parque Shopping Maceio
26367,0,20/01/2026,Parque Shopping Maceio
26368,1,20/01/2026,Parque Shopping Maceio
26369,0,20/01/2026,Parque Shopping Maceio
26370,0,20/01/2026,Parque Shopping Maceio
26371,0,20/01/2026,Parque Shopping Maceio
26372,1,20/01/2026,Parque Shopping Maceio
26373,0,20/01/2026,Parque Shopping Maceio
26374,0,20/01/2026,Parque Shopping Maceio
26375,1,20/01/2026,Parque Shopping Maceio
26376,2,20/01/2026,Parque Shopping Maceio
26377,2,20/01/2026,Parque Shopping Maceio
26378,1,20/01/2026,Parque Shopping Maceio
26379,0,20/01/2026,Parque Shopping Maceio
26380,0,20/01/2026,Parque Shopping Maceio
26381,1,20/01/2026,Parque Shopping Maceio
26382,0,20/01/2026,Parque Shopping Maceio
26383,1,20/01/2026,Parque Shopping Maceio
26384,0,20/01/2026,Parque Shopping Maceio
26385,0,20/01/2026,Parque Shopping Maceio
26386,0,20/01/2026,Parque Shopping Maceio
26387,0,20/01/2026,Parque Shopping Maceio
26388,0,20/01/2026,Parque Shopping Maceio
26389,0,20/01/2026,Parque Shopping Maceio
26399,0,20/01/2026,Parque Shopping Maceio
26400,0,20/01/2026,Parque Shopping Maceio
26401,1,20/01/2026,Parque Shopping Maceio
26402,1,20/01/2026,Parque Shopping Maceio
26403,1,20/01/2026,Parque Shopping Maceio
26404,0,20/01/2026,Parque Shopping Maceio
26405,2,20/01/2026,Parque Shopping Maceio
26406,2,20/01/2026,Parque Shopping Maceio
26407,1,20/01/2026,Parque Shopping Maceio
26408,1,20/01/2026,Parque Shopping Maceio
26409,1,20/01/2026,Parque Shopping Maceio
26410,2,20/01/2026,Parque Shopping Maceio
26411,0,20/01/2026,Parque Shopping Maceio
26412,1,20/01/2026,Parque Shopping Maceio
26413,1,20/01/2026,Parque Shopping Maceio
26414,0,20/01/2026,Parque Shopping Maceio
26415,1,20/01/2026,Parque Shopping Maceio
26450,0,20/01/2026,Parque Shopping Maceio
26583,1,20/01/2026,Parque Shopping Maceio
26589,1,20/01/2026,Parque Shopping Maceio
26590,1,20/01/2026,Parque Shopping Maceio
26598,1,20/01/2026,Parque Shopping Maceio
26599,2,20/01/2026,Parque Shopping Maceio
26600,2,20/01/2026,Parque Shopping Maceio
26601,3,20/01/2026,Parque Shopping Maceio
26692,0,20/01/2026,Parque Shopping Maceio
26721,2,20/01/2026,Parque Shopping Maceio
26722,3,20/01/2026,Parque Shopping Maceio
26723,2,20/01/2026,Parque Shopping Maceio
26745,0,20/01/2026,Parque Shopping Maceio
26746,0,20/01/2026,Parque Shopping Maceio
26747,0,20/01/2026,Parque Shopping Maceio
26748,0,20/01/2026,Parque Shopping Maceio
26749,0,20/01/2026,Parque Shopping Maceio
26750,0,20/01/2026,Parque Shopping Maceio
26751,0,20/01/2026,Parque Shopping Maceio
26752,0,20/01/2026,Parque Shopping Maceio
26753,0,20/01/2026,Parque Shopping Maceio
26754,0,20/01/2026,Parque Shopping Maceio
26755,0,20/01/2026,Parque Shopping Maceio
26756,0,20/01/2026,Parque Shopping Maceio
26757,0,20/01/2026,Parque Shopping Maceio
26758,0,20/01/2026,Parque Shopping Maceio
26759,0,20/01/2026,Parque Shopping Maceio
26760,0,20/01/2026,Parque Shopping Maceio
26761,0,20/01/2026,Parque Shopping Maceio
26762,0,20/01/2026,Parque Shopping Maceio
26764,0,20/01/2026,Parque Shopping Maceio
26766,1,20/01/2026,Parque Shopping Maceio
26767,1,20/01/2026,Parque Shopping Maceio
26768,5,20/01/2026,Parque Shopping Maceio
26769,1,20/01/2026,Parque Shopping Maceio
26815,0,20/01/2026,Parque Shopping Maceio
26829,0,20/01/2026,Parque Shopping Maceio
26842,1,20/01/2026,Parque Shopping Maceio
26843,1,20/01/2026,Parque Shopping Maceio
26844,2,20/01/2026,Parque Shopping Maceio
26845,2,20/01/2026,Parque Shopping Maceio
26923,2,20/01/2026,Parque Shopping Maceio
26931,0,20/01/2026,Parque Shopping Maceio
26932,0,20/01/2026,Parque Shopping Maceio
26934,0,20/01/2026,Parque Shopping Maceio
26935,0,20/01/2026,Parque Shopping Maceio
26936,0,20/01/2026,Parque Shopping Maceio
26938,0,20/01/2026,Parque Shopping Maceio
26940,0,20/01/2026,Parque Shopping Maceio
26942,0,20/01/2026,Parque Shopping Maceio
26944,0,20/01/2026,Parque Shopping Maceio
26945,0,20/01/2026,Parque Shopping Maceio
26946,0,20/01/2026,Parque Shopping Maceio
26947,0,20/01/2026,Parque Shopping Maceio
26948,0,20/01/2026,Parque Shopping Maceio
26949,1,20/01/2026,Parque Shopping Maceio
26950,2,20/01/2026,Parque Shopping Maceio
26951,0,20/01/2026,Parque Shopping Maceio
26952,0,20/01/2026,Parque Shopping Maceio
26953,0,20/01/2026,Parque Shopping Maceio
26954,0,20/01/2026,Parque Shopping Maceio
26955,1,20/01/2026,Parque Shopping Maceio
26957,0,20/01/2026,Parque Shopping Maceio
26958,0,20/01/2026,Parque Shopping Maceio
26959,0,20/01/2026,Parque Shopping Maceio
26960,0,20/01/2026,Parque Shopping Maceio
26975,0,20/01/2026,Parque Shopping Maceio
26978,0,20/01/2026,Parque Shopping Maceio
26979,3,20/01/2026,Parque Shopping Maceio
27003,0,20/01/2026,Parque Shopping Maceio
27013,0,20/01/2026,Parque Shopping Maceio
27017,0,20/01/2026,Parque Shopping Maceio
27027,0,20/01/2026,Parque Shopping Maceio
27028,0,20/01/2026,Parque Shopping Maceio
27029,0,20/01/2026,Parque Shopping Maceio
27030,0,20/01/2026,Parque Shopping Maceio
27031,0,20/01/2026,Parque Shopping Maceio
27032,0,20/01/2026,Parque Shopping Maceio
27055,1,20/01/2026,Parque Shopping Maceio
27056,1,20/01/2026,Parque Shopping Maceio
27057,1,20/01/2026,Parque Shopping Maceio
27058,2,20/01/2026,Parque Shopping Maceio
27059,0,20/01/2026,Parque Shopping Maceio
27060,1,20/01/2026,Parque Shopping Maceio
27061,1,20/01/2026,Parque Shopping Maceio
27062,1,20/01/2026,Parque Shopping Maceio
27063,1,20/01/2026,Parque Shopping Maceio
27064,1,20/01/2026,Parque Shopping Maceio
27065,2,20/01/2026,Parque Shopping Maceio
27066,2,20/01/2026,Parque Shopping Maceio
27067,3,20/01/2026,Parque Shopping Maceio
27068,1,20/01/2026,Parque Shopping Maceio
27069,2,20/01/2026,Parque Shopping Maceio
27070,1,20/01/2026,Parque Shopping Maceio
27071,1,20/01/2026,Parque Shopping Maceio
27072,1,20/01/2026,Parque Shopping Maceio
27090,1,20/01/2026,Parque Shopping Maceio
27097,3,20/01/2026,Parque Shopping Maceio
27098,1,20/01/2026,Parque Shopping Maceio
27108,0,20/01/2026,Parque Shopping Maceio
27109,1,20/01/2026,Parque Shopping Maceio
27110,1,20/01/2026,Parque Shopping Maceio
27111,1,20/01/2026,Parque Shopping Maceio
27112,1,20/01/2026,Parque Shopping Maceio
27113,1,20/01/2026,Parque Shopping Maceio
27114,1,20/01/2026,Parque Shopping Maceio
27115,1,20/01/2026,Parque Shopping Maceio
27116,1,20/01/2026,Parque Shopping Maceio
27125,1,20/01/2026,Parque Shopping Maceio
27130,0,20/01/2026,Parque Shopping Maceio
27131,0,20/01/2026,Parque Shopping Maceio
27132,0,20/01/2026,Parque Shopping Maceio
27133,0,20/01/2026,Parque Shopping Maceio
27184,1,20/01/2026,Parque Shopping Maceio
27188,0,20/01/2026,Parque Shopping Maceio
27189,0,20/01/2026,Parque Shopping Maceio
27190,0,20/01/2026,Parque Shopping Maceio
27191,0,20/01/2026,Parque Shopping Maceio
27192,0,20/01/2026,Parque Shopping Maceio
27193,0,20/01/2026,Parque Shopping Maceio
27211,0,20/01/2026,Parque Shopping Maceio
27219,0,20/01/2026,Parque Shopping Maceio
27227,0,20/01/2026,Parque Shopping Maceio
27229,0,20/01/2026,Parque Shopping Maceio
27230,0,20/01/2026,Parque Shopping Maceio
27231,1,20/01/2026,Parque Shopping Maceio
27233,1,20/01/2026,Parque Shopping Maceio
27234,1,20/01/2026,Parque Shopping Maceio
27235,0,20/01/2026,Parque Shopping Maceio
27238,0,20/01/2026,Parque Shopping Maceio
27251,1,20/01/2026,Parque Shopping Maceio
27252,0,20/01/2026,Parque Shopping Maceio
27253,0,20/01/2026,Parque Shopping Maceio
27254,0,20/01/2026,Parque Shopping Maceio
27256,1,20/01/2026,Parque Shopping Maceio
27257,1,20/01/2026,Parque Shopping Maceio
27258,1,20/01/2026,Parque Shopping Maceio
27259,1,20/01/2026,Parque Shopping Maceio
27260,1,20/01/2026,Parque Shopping Maceio
27261,1,20/01/2026,Parque Shopping Maceio
27262,0,20/01/2026,Parque Shopping Maceio
27263,0,20/01/2026,Parque Shopping Maceio
27264,0,20/01/2026,Parque Shopping Maceio
27265,0,20/01/2026,Parque Shopping Maceio
27273,0,20/01/2026,Parque Shopping Maceio
27274,0,20/01/2026,Parque Shopping Maceio
27275,0,20/01/2026,Parque Shopping Maceio
27276,0,20/01/2026,Parque Shopping Maceio
27277,0,20/01/2026,Parque Shopping Maceio
27278,0,20/01/2026,Parque Shopping Maceio
27279,0,20/01/2026,Parque Shopping Maceio
27280,0,20/01/2026,Parque Shopping Maceio
27281,0,20/01/2026,Parque Shopping Maceio
27282,0,20/01/2026,Parque Shopping Maceio
27283,0,20/01/2026,Parque Shopping Maceio
27284,0,20/01/2026,Parque Shopping Maceio
27285,0,20/01/2026,Parque Shopping Maceio
27286,0,20/01/2026,Parque Shopping Maceio
27287,0,20/01/2026,Parque Shopping Maceio
27449,0,20/01/2026,Parque Shopping Maceio
27482,0,20/01/2026,Parque Shopping Maceio
27483,0,20/01/2026,Parque Shopping Maceio
27491,1,20/01/2026,Parque Shopping Maceio
27495,2,20/01/2026,Parque Shopping Maceio
27496,0,20/01/2026,Parque Shopping Maceio
27497,1,20/01/2026,Parque Shopping Maceio
27498,1,20/01/2026,Parque Shopping Maceio
27509,0,20/01/2026,Parque Shopping Maceio
27510,0,20/01/2026,Parque Shopping Maceio
27511,0,20/01/2026,Parque Shopping Maceio
27532,0,20/01/2026,Parque Shopping Maceio
27533,0,20/01/2026,Parque Shopping Maceio
27534,0,20/01/2026,Parque Shopping Maceio
27535,0,20/01/2026,Parque Shopping Maceio
27537,0,20/01/2026,Parque Shopping Maceio
27538,0,20/01/2026,Parque Shopping Maceio
27539,0,20/01/2026,Parque Shopping Maceio
27540,0,20/01/2026,Parque Shopping Maceio
27541,0,20/01/2026,Parque Shopping Maceio
27551,0,20/01/2026,Parque Shopping Maceio
27634,0,20/01/2026,Parque Shopping Maceio
27660,0,20/01/2026,Parque Shopping Maceio
27662,0,20/01/2026,Parque Shopping Maceio
27669,0,20/01/2026,Parque Shopping Maceio
27673,0,20/01/2026,Parque Shopping Maceio
27715,0,20/01/2026,Parque Shopping Maceio
27716,1,20/01/2026,Parque Shopping Maceio
313,0,20/01/2026,Salvador Shopping
322,0,20/01/2026,Salvador Shopping
338,0,20/01/2026,Salvador Shopping
341,0,20/01/2026,Salvador Shopping
398,0,20/01/2026,Salvador Shopping
610,0,20/01/2026,Salvador Shopping
674,0,20/01/2026,Salvador Shopping
727,0,20/01/2026,Salvador Shopping
887,2,20/01/2026,Salvador Shopping
888,3,20/01/2026,Salvador Shopping
889,0,20/01/2026,Salvador Shopping
890,0,20/01/2026,Salvador Shopping
1049,0,20/01/2026,Salvador Shopping
1100,0,20/01/2026,Salvador Shopping
1109,1,20/01/2026,Salvador Shopping
1119,0,20/01/2026,Salvador Shopping
1276,0,20/01/2026,Salvador Shopping
1277,0,20/01/2026,Salvador Shopping
1362,0,20/01/2026,Salvador Shopping
1363,0,20/01/2026,Salvador Shopping
1367,3,20/01/2026,Salvador Shopping
1368,2,20/01/2026,Salvador Shopping
1405,3,20/01/2026,Salvador Shopping
1438,0,20/01/2026,Salvador Shopping
1499,0,20/01/2026,Salvador Shopping
1526,0,20/01/2026,Salvador Shopping
1712,2,20/01/2026,Salvador Shopping
1941,0,20/01/2026,Salvador Shopping
2197,0,20/01/2026,Salvador Shopping
2200,0,20/01/2026,Salvador Shopping
2202,0,20/01/2026,Salvador Shopping
2207,0,20/01/2026,Salvador Shopping
2208,0,20/01/2026,Salvador Shopping
2217,0,20/01/2026,Salvador Shopping
2398,0,20/01/2026,Salvador Shopping
2403,0,20/01/2026,Salvador Shopping
2617,1,20/01/2026,Salvador Shopping
2646,0,20/01/2026,Salvador Shopping
2693,0,20/01/2026,Salvador Shopping
2697,0,20/01/2026,Salvador Shopping
2721,0,20/01/2026,Salvador Shopping
2723,0,20/01/2026,Salvador Shopping
2725,1,20/01/2026,Salvador Shopping
2811,4,20/01/2026,Salvador Shopping
2842,2,20/01/2026,Salvador Shopping
2844,1,20/01/2026,Salvador Shopping
2845,0,20/01/2026,Salvador Shopping
2867,0,20/01/2026,Salvador Shopping
2881,0,20/01/2026,Salvador Shopping
2930,0,20/01/2026,Salvador Shopping
3056,0,20/01/2026,Salvador Shopping
3065,3,20/01/2026,Salvador Shopping
3099,0,20/01/2026,Salvador Shopping
3147,0,20/01/2026,Salvador Shopping
3190,0,20/01/2026,Salvador Shopping
3406,0,20/01/2026,Salvador Shopping
3462,0,20/01/2026,Salvador Shopping
3532,0,20/01/2026,Salvador Shopping
3533,1,20/01/2026,Salvador Shopping
3554,0,20/01/2026,Salvador Shopping
3555,0,20/01/2026,Salvador Shopping
3556,0,20/01/2026,Salvador Shopping
3573,0,20/01/2026,Salvador Shopping
3746,0,20/01/2026,Salvador Shopping
3747,1,20/01/2026,Salvador Shopping
3751,5,20/01/2026,Salvador Shopping
3800,0,20/01/2026,Salvador Shopping
3823,1,20/01/2026,Salvador Shopping
3825,0,20/01/2026,Salvador Shopping
3871,0,20/01/2026,Salvador Shopping
3882,0,20/01/2026,Salvador Shopping
3901,0,20/01/2026,Salvador Shopping
3904,1,20/01/2026,Salvador Shopping
3905,3,20/01/2026,Salvador Shopping
3906,0,20/01/2026,Salvador Shopping
3969,2,20/01/2026,Salvador Shopping
4028,2,20/01/2026,Salvador Shopping
4030,2,20/01/2026,Salvador Shopping
4031,0,20/01/2026,Salvador Shopping
4032,0,20/01/2026,Salvador Shopping
4033,2,20/01/2026,Salvador Shopping
4034,0,20/01/2026,Salvador Shopping
4035,0,20/01/2026,Salvador Shopping
4054,0,20/01/2026,Salvador Shopping
4111,0,20/01/2026,Salvador Shopping
4112,0,20/01/2026,Salvador Shopping
4113,0,20/01/2026,Salvador Shopping
4114,0,20/01/2026,Salvador Shopping
4140,0,20/01/2026,Salvador Shopping
4141,5,20/01/2026,Salvador Shopping
4147,0,20/01/2026,Salvador Shopping
4148,0,20/01/2026,Salvador Shopping
4149,0,20/01/2026,Salvador Shopping
4160,0,20/01/2026,Salvador Shopping
4310,0,20/01/2026,Salvador Shopping
4312,1,20/01/2026,Salvador Shopping
4325,0,20/01/2026,Salvador Shopping
4347,0,20/01/2026,Salvador Shopping
4348,2,20/01/2026,Salvador Shopping
4349,3,20/01/2026,Salvador Shopping
4350,0,20/01/2026,Salvador Shopping
4351,0,20/01/2026,Salvador Shopping
4352,3,20/01/2026,Salvador Shopping
4353,3,20/01/2026,Salvador Shopping
4354,2,20/01/2026,Salvador Shopping
4355,3,20/01/2026,Salvador Shopping
4356,1,20/01/2026,Salvador Shopping
4357,0,20/01/2026,Salvador Shopping
4358,0,20/01/2026,Salvador Shopping
4359,0,20/01/2026,Salvador Shopping
4362,3,20/01/2026,Salvador Shopping
4363,3,20/01/2026,Salvador Shopping
4364,0,20/01/2026,Salvador Shopping
4365,2,20/01/2026,Salvador Shopping
4366,2,20/01/2026,Salvador Shopping
4367,3,20/01/2026,Salvador Shopping
4368,0,20/01/2026,Salvador Shopping
4372,0,20/01/2026,Salvador Shopping
4380,3,20/01/2026,Salvador Shopping
4382,0,20/01/2026,Salvador Shopping
4395,0,20/01/2026,Salvador Shopping
4434,3,20/01/2026,Salvador Shopping
4456,0,20/01/2026,Salvador Shopping
4457,0,20/01/2026,Salvador Shopping
4459,0,20/01/2026,Salvador Shopping
4460,0,20/01/2026,Salvador Shopping
4497,1,20/01/2026,Salvador Shopping
4499,0,20/01/2026,Salvador Shopping
4550,0,20/01/2026,Salvador Shopping
4600,0,20/01/2026,Salvador Shopping
4658,3,20/01/2026,Salvador Shopping
4660,2,20/01/2026,Salvador Shopping
4687,0,20/01/2026,Salvador Shopping
4688,0,20/01/2026,Salvador Shopping
4700,0,20/01/2026,Salvador Shopping
4725,0,20/01/2026,Salvador Shopping
4726,0,20/01/2026,Salvador Shopping
4727,0,20/01/2026,Salvador Shopping
4728,2,20/01/2026,Salvador Shopping
4750,0,20/01/2026,Salvador Shopping
4882,0,20/01/2026,Salvador Shopping
4980,0,20/01/2026,Salvador Shopping
4981,2,20/01/2026,Salvador Shopping
5049,0,20/01/2026,Salvador Shopping
5702,1,20/01/2026,Salvador Shopping
5703,0,20/01/2026,Salvador Shopping
5704,0,20/01/2026,Salvador Shopping
5705,0,20/01/2026,Salvador Shopping
6332,0,20/01/2026,Salvador Shopping
8144,0,20/01/2026,Salvador Shopping
8145,0,20/01/2026,Salvador Shopping
8146,2,20/01/2026,Salvador Shopping
8152,0,20/01/2026,Salvador Shopping
8153,1,20/01/2026,Salvador Shopping
8154,1,20/01/2026,Salvador Shopping
8155,0,20/01/2026,Salvador Shopping
8156,0,20/01/2026,Salvador Shopping
8157,2,20/01/2026,Salvador Shopping
8158,0,20/01/2026,Salvador Shopping
8159,1,20/01/2026,Salvador Shopping
8520,0,20/01/2026,Salvador Shopping
8521,0,20/01/2026,Salvador Shopping
20715,0,20/01/2026,Salvador Shopping
20716,0,20/01/2026,Salvador Shopping
20717,1,20/01/2026,Salvador Shopping
20718,0,20/01/2026,Salvador Shopping
20719,0,20/01/2026,Salvador Shopping
20720,2,20/01/2026,Salvador Shopping
20721,1,20/01/2026,Salvador Shopping
20722,0,20/01/2026,Salvador Shopping
20723,2,20/01/2026,Salvador Shopping
20737,1,20/01/2026,Salvador Shopping
20755,1,20/01/2026,Salvador Shopping
20790,0,20/01/2026,Salvador Shopping
20791,0,20/01/2026,Salvador Shopping
20792,0,20/01/2026,Salvador Shopping
20793,0,20/01/2026,Salvador Shopping
20833,0,20/01/2026,Salvador Shopping
20834,0,20/01/2026,Salvador Shopping
20875,2,20/01/2026,Salvador Shopping
20877,2,20/01/2026,Salvador Shopping
20990,3,20/01/2026,Salvador Shopping
21069,2,20/01/2026,Salvador Shopping
21080,3,20/01/2026,Salvador Shopping
21113,1,20/01/2026,Salvador Shopping
21143,0,20/01/2026,Salvador Shopping
21144,0,20/01/2026,Salvador Shopping
21145,0,20/01/2026,Salvador Shopping
21146,0,20/01/2026,Salvador Shopping
21147,0,20/01/2026,Salvador Shopping
21148,0,20/01/2026,Salvador Shopping
21149,2,20/01/2026,Salvador Shopping
21190,0,20/01/2026,Salvador Shopping
21191,0,20/01/2026,Salvador Shopping
21227,2,20/01/2026,Salvador Shopping
21255,0,20/01/2026,Salvador Shopping
21267,0,20/01/2026,Salvador Shopping
21279,2,20/01/2026,Salvador Shopping
21286,0,20/01/2026,Salvador Shopping
21288,0,20/01/2026,Salvador Shopping
21289,3,20/01/2026,Salvador Shopping
21290,1,20/01/2026,Salvador Shopping
21291,0,20/01/2026,Salvador Shopping
